date,Sessions,Page_Views,New_Visitors,Hits,Time_onsite(minutes),bounces_offsite,Revenue(Rs/.),Total_Revenues,is_direct,is_mobile,Session_qual,Avg_session_duration(minutes),Bounce_Rate(%age),Conversion_Rate(%age),Channel
2020-08-03,1,2,1,2,9,0,0.0,0.0,0,1,0,9,0.0,0,Organic Search
2020-08-03,1,3,1,3,1,0,0.0,0.0,0,0,0,1,0.0,0,Referral
2020-08-03,1,1,1,4,2,1,0.0,0.0,1,0,0,2,0.17,0,Direct
2020-08-03,1,4,1,2,1,0,0.0,0.0,0,0,0,1,0.0,0,Organic Search
2020-08-03,1,4,1,4,2,0,0.0,0.0,0,0,0,2,0.0,0,Referral
2020-08-03,1,2,1,2,1,0,0.0,0.0,1,1,0,1,0.0,0,Direct
2020-08-03,6,2,0,3,1,0,0.0,0.0,1,0,0,1,0.0,0,Organic Search
2020-08-03,1,1,1,2,2,1,0.0,0.0,0,0,0,2,0.17,0,Referral
2020-08-03,3,1,0,3,2,1,0.0,0.0,1,0,0,1,0.17,0,Organic Search
2020-08-03,20,2,0,2,2,0,0.0,0.0,0,1,0,1,0.0,0,Affiliates
2020-08-03,1,1,1,3,2,1,0.0,0.0,1,1,0,2,0.17,0,Referral
2020-08-03,1,3,1,1,1,0,0.0,0.0,0,0,0,1,0.0,0,Referral
2020-08-03,1,1,1,2,2,1,0.0,0.0,0,1,0,2,0.17,0,Direct
2020-08-03,1,1,1,2,2,1,0.0,0.0,1,0,0,2,0.17,0,Direct
2020-08-03,2,3,0,3,2,0,0.0,0.0,1,0,0,1,0.0,0,Direct
2020-08-03,2,1,0,1,2,1,0.0,0.0,1,1,0,1,0.17,0,Organic Search
2020-08-03,1,2,1,1,1,0,0.0,0.0,0,0,0,1,0.0,0,Organic Search
2020-08-03,1,4,1,3,2,0,0.0,0.0,0,0,0,2,0.0,0,Direct
2020-08-03,2,1,0,3,2,1,0.0,0.0,1,1,0,1,0.17,0,Affiliates
2020-08-03,2,3,0,3,1,0,0.0,0.0,1,0,0,1,0.0,0,Organic Search
2020-08-03,1,3,1,3,1,0,0.0,0.0,0,0,0,1,0.0,0,Organic Search
2020-08-03,1,2,1,1,2,0,0.0,0.0,1,0,0,2,0.0,0,Organic Search
2020-08-03,1,3,1,4,1,0,0.0,0.0,0,0,0,1,0.0,0,Organic Search
2020-08-03,1,1,1,3,2,1,0.0,0.0,0,0,0,2,0.17,0,Referral
2020-08-03,2,2,0,2,1,0,0.0,0.0,1,0,0,1,0.0,0,Affiliates
2020-08-03,1,3,1,3,1,0,0.0,0.0,0,0,0,1,0.0,0,Direct
2020-08-03,4,3,0,2,3,0,0.0,0.0,1,0,0,1,0.0,0,Referral
2020-08-03,1,3,1,2,1,0,0.0,0.0,0,1,0,1,0.0,0,Direct
2020-08-03,1,2,1,4,11,0,0.0,0.0,0,0,0,11,0.0,0,Organic Search
2020-08-03,1,4,1,3,3,0,0.0,0.0,0,0,0,3,0.0,0,Organic Search
2020-08-03,3,1,0,3,2,1,0.0,0.0,1,0,0,1,0.17,0,Referral
2020-08-03,1,4,1,1,3,0,0.0,0.0,0,0,0,3,0.0,0,Organic Search
2020-08-03,2,2,0,1,1,0,0.0,0.0,1,0,0,1,0.0,0,Direct
2020-08-03,2,1,0,3,2,1,0.0,0.0,1,1,0,1,0.17,0,Paid Search
2020-08-03,1,3,1,3,1,0,0.0,0.0,0,0,0,1,0.0,0,Organic Search
2020-08-03,1,1,1,2,2,1,0.0,0.0,1,0,0,2,0.17,0,Organic Search
2020-08-03,1,3,1,1,1,0,0.0,0.0,0,0,0,1,0.0,0,Referral
2020-08-03,18,4,0,3,2,0,0.0,0.0,1,0,0,1,0.0,0,Referral
2020-08-03,2,1,0,3,2,1,0.0,0.0,1,0,0,1,0.17,0,Organic Search
2020-08-03,1,2,1,4,1,0,0.0,0.0,1,1,0,1,0.0,0,Organic Search
2020-08-03,1,3,1,1,1,0,0.0,0.0,0,0,0,1,0.0,0,Paid Search
2020-08-03,1,2,1,4,1,0,0.0,0.0,0,0,0,1,0.0,0,Organic Search
2020-08-03,1,1,1,3,2,1,0.0,0.0,0,1,0,2,0.17,0,Organic Search
2020-08-03,122,4,0,2,1,0,0.0,0.0,1,0,0,1,0.0,0,Organic Search
2020-08-03,1,3,1,4,1,0,0.0,0.0,1,0,0,1,0.0,0,Referral
2020-08-03,1,2,1,3,1,0,0.0,0.0,0,0,0,1,0.0,0,Direct
2020-08-03,1,2,1,2,3,0,0.0,0.0,1,0,0,3,0.0,0,Direct
2020-08-03,6,1,0,1,2,1,0.0,0.0,1,0,0,1,0.17,0,Direct
2020-08-03,4,2,0,2,1,0,0.0,0.0,1,0,0,1,0.0,0,Direct
2020-08-03,1,2,1,2,1,0,0.0,0.0,0,0,0,1,0.0,0,Direct
2020-08-03,1,1,1,1,2,1,0.0,0.0,1,1,0,2,0.17,0,Direct
2020-08-03,2,1,0,1,2,1,0.0,0.0,1,0,0,1,0.17,0,Direct
2020-08-03,1,3,1,2,8,0,0.0,0.0,0,0,0,8,0.0,0,Direct
2020-08-03,55,3,0,2,1,0,0.0,0.0,1,0,0,1,0.0,0,Paid Search
2020-08-03,1,4,1,3,2,0,0.0,0.0,0,0,0,2,0.0,0,Organic Search
2020-08-03,1,1,1,2,2,1,0.0,0.0,1,0,0,2,0.17,0,Referral
2020-08-03,1,1,1,3,2,1,0.0,0.0,0,0,0,2,0.17,0,Paid Search
2020-08-03,1,3,1,2,2,0,0.0,0.0,0,0,0,2,0.0,0,Direct
2020-08-03,1,2,1,2,1,0,0.0,0.0,0,1,0,1,0.0,0,Referral
2020-08-03,1,3,1,1,1,0,0.0,0.0,0,1,0,1,0.0,0,Direct
2020-08-03,1,2,1,3,1,0,0.0,0.0,0,1,0,1,0.0,0,Organic Search
2020-08-03,1,3,1,2,1,0,0.0,0.0,0,0,0,1,0.0,0,Direct
2020-08-03,21,3,0,3,1,0,0.0,0.0,1,0,0,1,0.0,0,Paid Search
2020-08-03,1,3,1,1,1,0,0.0,0.0,0,0,0,1,0.0,0,Referral
2020-08-03,1,1,1,3,2,1,0.0,0.0,1,0,0,2,0.17,0,Referral
2020-08-03,1,3,1,3,1,0,0.0,0.0,0,0,0,1,0.0,0,Paid Search
2020-08-03,3,4,0,1,1,0,0.0,0.0,1,1,0,1,0.0,0,Direct
2020-08-03,1,4,1,2,1,0,0.0,0.0,0,1,0,1,0.0,0,Referral
2020-08-03,2,3,0,2,2,0,0.0,0.0,1,0,0,1,0.0,0,Referral
2020-08-03,1,3,1,1,1,0,0.0,0.0,0,0,0,1,0.0,0,Direct
2020-08-03,1,3,1,3,1,0,0.0,0.0,0,0,0,1,0.0,0,Organic Search
2020-08-03,1,2,1,3,1,0,0.0,0.0,1,0,0,1,0.0,0,Organic Search
2020-08-03,10,4,0,4,39,0,0.0,0.0,1,0,0,4,0.0,0,Organic Search
2020-08-03,1,3,1,4,2,0,0.0,0.0,1,0,0,2,0.0,0,Direct
2020-08-03,1,1,1,1,2,1,0.0,0.0,1,0,0,2,0.17,0,Direct
2020-08-03,1,4,1,3,6,0,0.0,0.0,1,1,0,6,0.0,0,Referral
2020-08-03,1,4,1,1,2,0,0.0,0.0,0,1,0,2,0.0,0,Organic Search
2020-08-03,1,2,1,3,1,0,0.0,0.0,1,0,0,1,0.0,0,Direct
2020-08-03,1,3,1,2,2,0,0.0,0.0,0,0,0,2,0.0,0,Organic Search
2020-08-03,7,2,0,2,1,0,0.0,0.0,1,0,0,1,0.0,0,Organic Search
2020-08-03,1,4,1,1,22,0,0.0,0.0,1,0,0,22,0.0,0,Organic Search
2020-08-03,1,4,1,3,2,0,0.0,0.0,1,0,0,2,0.0,0,Organic Search
2020-08-03,1,4,1,3,2,0,0.0,0.0,0,0,0,2,0.0,0,Direct
2020-08-03,1,2,1,2,1,0,0.0,0.0,0,0,0,1,0.0,0,Referral
2020-08-03,1,2,1,1,1,0,0.0,0.0,0,0,0,1,0.0,0,Direct
2020-08-03,1,2,1,3,1,0,0.0,0.0,0,1,0,1,0.0,0,Referral
2020-08-03,2,4,0,1,1,0,0.0,0.0,1,0,0,1,0.0,0,Direct
2020-08-03,22,3,0,2,1,0,0.0,0.0,1,0,0,1,0.0,0,Organic Search
2020-08-03,1,3,1,1,1,0,0.0,0.0,0,0,0,1,0.0,0,Direct
2020-08-03,2,1,0,1,2,1,0.0,0.0,1,1,0,1,0.17,0,Organic Search
2020-08-03,1,3,1,3,1,0,0.0,0.0,0,1,0,1,0.0,0,Organic Search
2020-08-03,1,3,1,1,1,0,0.0,0.0,0,1,0,1,0.0,0,Direct
2020-08-03,1,3,1,3,8,0,0.0,0.0,1,0,0,8,0.0,0,Referral
2020-08-03,1,2,1,3,1,0,0.0,0.0,0,0,0,1,0.0,0,Organic Search
2020-08-03,1,2,1,1,7,0,0.0,0.0,0,0,0,7,0.0,0,Direct
2020-08-03,1,3,1,2,1,0,0.0,0.0,0,1,0,1,0.0,0,Display
2020-08-03,2,2,0,2,1,0,0.0,0.0,1,0,0,1,0.0,0,Direct
2020-08-03,2,1,0,3,2,1,0.0,0.0,1,1,0,1,0.17,0,Direct
2020-08-03,1,2,1,1,1,0,0.0,0.0,0,1,0,1,0.0,0,Organic Search
2020-08-03,2,2,0,2,1,0,0.0,0.0,1,0,0,1,0.0,0,Affiliates
2020-08-03,5,3,0,1,1,0,0.0,0.0,1,0,0,1,0.0,0,Direct
2020-08-03,1,3,1,3,1,0,0.0,0.0,0,1,0,1,0.0,0,Direct
2020-08-03,3,1,0,1,2,1,0.0,0.0,1,1,0,1,0.17,0,Organic Search
2020-08-03,1,2,1,3,3,0,0.0,0.0,0,0,0,3,0.0,0,Organic Search
2020-08-03,17,4,0,3,5,0,0.0,0.0,1,0,0,1,0.0,0,Organic Search
2020-08-03,3,4,0,1,1,0,0.0,0.0,1,0,0,1,0.0,0,Organic Search
2020-08-03,2,3,0,1,1,0,0.0,0.0,1,0,0,1,0.0,0,Direct
2020-08-03,1,2,1,1,1,0,0.0,0.0,0,1,0,1,0.0,0,Organic Search
2020-08-03,1,2,1,3,1,0,0.0,0.0,0,1,0,1,0.0,0,Organic Search
2020-08-03,1,3,1,3,1,0,0.0,0.0,0,0,0,1,0.0,0,Organic Search
2020-08-03,2,4,0,1,2,0,0.0,0.0,1,0,0,1,0.0,0,Referral
2020-08-03,1,3,1,2,2,0,0.0,0.0,0,0,0,2,0.0,0,Direct
2020-08-03,1,2,1,2,1,0,0.0,0.0,1,0,0,1,0.0,0,Organic Search
2020-08-03,1,2,1,3,1,0,0.0,0.0,1,0,0,1,0.0,0,Display
2020-08-03,1,3,1,1,12,0,0.0,0.0,1,1,0,12,0.0,0,Direct
2020-08-03,1,4,1,4,2,0,0.0,0.0,1,0,0,2,0.0,0,Organic Search
2020-08-03,2,4,0,4,4,0,0.0,0.0,0,0,0,2,0.0,0,Affiliates
2020-08-03,1,2,1,1,1,0,0.0,0.0,0,0,0,1,0.0,0,Organic Search
2020-08-03,165,3,0,2,1,0,0.0,0.0,1,1,0,1,0.0,0,Direct
2020-08-03,1,3,1,2,4,0,0.0,0.0,0,1,0,4,0.0,0,Display
2020-08-03,1,2,1,1,2,0,0.0,0.0,0,0,0,2,0.0,0,Organic Search
2020-08-03,5,3,0,1,1,0,0.0,0.0,1,0,0,1,0.0,0,Direct
2020-08-03,1,3,1,2,1,0,0.0,0.0,0,0,0,1,0.0,0,Paid Search
2020-08-03,1,4,1,1,2,0,0.0,0.0,1,1,0,2,0.0,0,Direct
2020-08-03,2,2,0,3,1,0,0.0,0.0,1,0,0,1,0.0,0,Organic Search
2020-08-03,8,2,0,1,1,0,0.0,0.0,1,0,0,1,0.0,0,Organic Search
2020-08-03,1,3,1,1,2,0,0.0,0.0,1,0,0,2,0.0,0,Direct
2020-08-03,1,1,1,3,2,1,0.0,0.0,1,0,0,2,0.17,0,Referral
2020-08-03,1,4,1,2,1,0,0.0,0.0,0,0,0,1,0.0,0,Affiliates
2020-08-03,1,4,1,1,2,0,0.0,0.0,0,0,0,2,0.0,0,Organic Search
2020-08-03,2,3,0,2,1,0,0.0,0.0,1,0,0,1,0.0,0,Organic Search
2020-08-03,8,1,0,4,2,1,0.0,0.0,1,0,0,1,0.17,0,Affiliates
2020-08-03,1,2,1,1,1,0,0.0,0.0,0,0,0,1,0.0,0,Direct
2020-08-03,1,3,1,3,1,0,0.0,0.0,0,1,0,1,0.0,0,Referral
2020-08-03,1,2,1,4,1,0,0.0,0.0,1,1,0,1,0.0,0,Affiliates
2020-08-03,1,2,1,2,1,0,0.0,0.0,0,0,0,1,0.0,0,Direct
2020-08-03,1,3,1,4,1,0,0.0,0.0,1,1,0,1,0.0,0,Organic Search
2020-08-03,1,2,1,1,1,0,0.0,0.0,0,0,0,1,0.0,0,Referral
2020-08-03,5,7,0,2,3,0,0.0,0.0,0,0,0,1,0.0,0,Affiliates
2020-08-03,1,6,1,1,3,0,0.0,0.0,0,1,0,3,0.0,0,Organic Search
2020-08-03,1,7,1,3,9,0,0.0,0.0,1,1,0,9,0.0,0,Organic Search
2020-08-03,1,4,1,3,2,0,0.0,0.0,0,0,0,2,0.0,0,Referral
2020-08-03,1,5,1,1,1,0,0.0,0.0,0,0,0,1,0.0,0,Direct
2020-08-03,1,9,1,3,8,0,0.0,0.0,0,0,0,8,0.0,0,Organic Search
2020-08-03,1,2,1,4,1,0,0.0,0.0,1,0,0,1,0.0,0,Referral
2020-08-03,1,3,1,2,1,0,0.0,0.0,0,0,0,1,0.0,0,Direct
2020-08-03,1,6,1,2,8,0,0.0,0.0,1,0,0,8,0.0,0,Affiliates
2020-08-03,1,6,1,2,2,0,0.0,0.0,0,0,0,2,0.0,0,Direct
2020-08-03,1,4,1,4,1,0,0.0,0.0,1,0,0,1,0.0,0,Referral
2020-08-03,1,3,1,1,1,0,0.0,0.0,0,1,0,1,0.0,0,Organic Search
2020-08-04,1,7,1,4,17,0,0.0,0.0,0,0,0,17,0.0,0,Affiliates
2020-08-04,2,5,0,4,1,0,0.0,0.0,1,0,0,1,0.0,0,Referral
2020-08-04,1,5,1,2,2,0,0.0,0.0,0,0,0,2,0.0,0,Organic Search
2020-08-04,1,3,1,1,1,0,0.0,0.0,1,0,0,1,0.0,0,Organic Search
2020-08-04,2,8,0,3,4,0,0.0,0.0,1,0,0,2,0.0,0,Referral
2020-08-04,1,11,1,1,42,0,0.0,0.0,0,0,0,42,0.0,0,Direct
2020-08-04,1,3,1,3,1,0,0.0,0.0,0,0,0,1,0.0,0,Paid Search
2020-08-04,1,8,1,3,19,0,0.0,0.0,0,0,0,19,0.0,0,Organic Search
2020-08-04,4,8,0,1,3,0,0.0,0.0,1,0,0,1,0.0,0,Organic Search
2020-08-04,1,4,1,4,3,0,0.0,0.0,0,1,0,3,0.0,0,Referral
2020-08-04,1,4,1,3,6,0,0.0,0.0,0,0,0,6,0.0,0,Organic Search
2020-08-04,1,9,1,1,2,0,0.0,0.0,0,0,0,2,0.0,0,Referral
2020-08-04,3,9,0,3,3,0,0.0,0.0,1,0,0,1,0.0,0,Direct
2020-08-04,2,4,0,3,2,0,0.0,0.0,1,1,0,1,0.0,0,Organic Search
2020-08-04,2,4,0,3,1,0,0.0,0.0,1,0,0,1,0.0,0,Organic Search
2020-08-04,1,2,1,1,1,0,0.0,0.0,0,0,0,1,0.0,0,Organic Search
2020-08-04,1,6,1,4,4,0,0.0,0.0,0,0,0,4,0.0,0,Organic Search
2020-08-04,1,5,1,3,4,0,0.0,0.0,0,0,0,4,0.0,0,Direct
2020-08-04,1,2,1,2,1,0,0.0,0.0,1,0,0,1,0.0,0,Direct
2020-08-04,2,6,0,2,37,0,0.0,0.0,1,0,0,19,0.0,0,Paid Search
2020-08-04,1,8,1,2,3,0,0.0,0.0,0,0,0,3,0.0,0,Referral
2020-08-04,1,5,1,4,1,0,0.0,0.0,0,0,0,1,0.0,0,Organic Search
2020-08-04,15,5,0,1,3,0,0.0,0.0,1,0,0,1,0.0,0,Organic Search
2020-08-04,2,8,0,2,2,0,0.0,0.0,1,0,0,1,0.0,0,Direct
2020-08-04,1,6,1,1,4,0,0.0,0.0,1,1,0,4,0.0,0,Organic Search
2020-08-04,1,8,1,1,3,0,0.0,0.0,0,1,0,3,0.0,0,Organic Search
2020-08-04,1,3,1,3,1,0,0.0,0.0,1,0,0,1,0.0,0,Direct
2020-08-04,1,6,1,2,1,0,0.0,0.0,1,0,0,1,0.0,0,Affiliates
2020-08-04,2,8,0,1,6,0,0.0,0.0,1,0,0,3,0.0,0,Direct
2020-08-04,1,4,1,2,1,0,0.0,0.0,0,0,0,1,0.0,0,Referral
2020-08-04,1,5,1,1,16,0,0.0,0.0,0,0,0,16,0.0,0,Direct
2020-08-04,2,5,0,1,2,0,0.0,0.0,0,1,0,1,0.0,0,Direct
2020-08-04,1,5,1,1,1,0,0.0,0.0,0,0,0,1,0.0,0,Organic Search
2020-08-04,1,6,1,3,11,0,0.0,0.0,1,1,0,11,0.0,0,Affiliates
2020-08-04,1,5,1,3,2,0,0.0,0.0,0,1,0,2,0.0,0,Organic Search
2020-08-04,1,5,1,4,1,0,0.0,0.0,0,1,0,1,0.0,0,Referral
2020-08-04,1,3,1,4,1,0,0.0,0.0,1,0,0,1,0.0,0,Direct
2020-08-04,1,8,1,4,5,0,0.0,0.0,0,0,0,5,0.0,0,Referral
2020-08-04,1,4,1,4,3,0,0.0,0.0,1,0,0,3,0.0,0,Affiliates
2020-08-04,1,3,1,1,1,0,0.0,0.0,0,0,0,1,0.0,0,Direct
2020-08-04,1,6,1,1,1,0,0.0,0.0,0,1,0,1,0.0,0,Organic Search
2020-08-04,3,7,0,3,3,0,0.0,0.0,1,0,0,1,0.0,0,Affiliates
2020-08-04,2,3,0,2,7,0,0.0,0.0,1,0,0,4,0.0,0,Organic Search
2020-08-04,1,9,1,4,5,0,0.0,0.0,0,0,0,5,0.0,0,Organic Search
2020-08-04,1,7,1,2,1,0,0.0,0.0,0,0,0,1,0.0,0,Organic Search
2020-08-04,1,3,1,4,3,0,0.0,0.0,0,1,0,3,0.0,0,Affiliates
2020-08-04,1,5,1,3,4,0,0.0,0.0,0,0,0,4,0.0,0,Organic Search
2020-08-04,3,9,0,1,9,0,0.0,0.0,1,1,0,3,0.0,0,Organic Search
2020-08-04,1,4,1,3,1,0,0.0,0.0,0,1,0,1,0.0,0,Organic Search
2020-08-04,1,6,1,4,2,0,0.0,0.0,0,0,0,2,0.0,0,Organic Search
2020-08-04,2,4,0,1,2,0,0.0,0.0,1,0,0,1,0.0,0,Direct
2020-08-04,1,8,1,3,8,0,0.0,0.0,1,0,0,8,0.0,0,Organic Search
2020-08-04,10,6,0,3,6,0,0.0,0.0,1,0,0,1,0.0,0,Referral
2020-08-04,1,8,1,4,5,0,0.0,0.0,0,0,0,5,0.0,0,Direct
2020-08-04,1,8,1,3,4,0,0.0,0.0,1,0,0,4,0.0,0,Affiliates
2020-08-04,4,4,0,4,2,0,0.0,0.0,1,0,0,1,0.0,0,Organic Search
2020-08-04,1,7,1,3,2,0,0.0,0.0,0,1,0,2,0.0,0,Affiliates
2020-08-04,1,6,1,3,5,0,0.0,0.0,0,0,0,5,0.0,0,Organic Search
2020-08-04,1,11,1,3,3,0,0.0,0.0,0,0,0,3,0.0,0,Organic Search
2020-08-04,1,4,1,1,1,0,0.0,0.0,0,0,0,1,0.0,0,Paid Search
2020-08-04,2,5,0,3,1,0,0.0,0.0,1,0,0,1,0.0,0,Direct
2020-08-04,5,4,0,4,1,0,0.0,0.0,1,0,0,1,0.0,0,Direct
2020-08-04,1,3,1,3,1,0,0.0,0.0,0,0,0,1,0.0,0,Direct
2020-08-04,1,4,1,1,1,0,0.0,0.0,0,1,0,1,0.0,0,Direct
2020-08-04,11,5,0,4,3,0,0.0,0.0,1,0,0,1,0.0,0,Direct
2020-08-04,1,6,1,4,6,0,0.0,0.0,0,0,0,6,0.0,0,Organic Search
2020-08-04,1,5,1,3,3,0,0.0,0.0,1,0,0,3,0.0,0,Direct
2020-08-04,1,5,1,4,13,0,0.0,0.0,0,0,0,13,0.0,0,Organic Search
2020-08-04,1,9,1,4,20,0,0.0,0.0,0,0,0,20,0.0,0,Organic Search
2020-08-04,1,7,1,3,2,0,0.0,0.0,1,0,0,2,0.0,0,Organic Search
2020-08-04,4,11,0,4,3,0,0.0,0.0,1,0,0,1,0.0,0,Direct
2020-08-04,1,9,1,2,4,0,0.0,0.0,1,0,0,4,0.0,0,Referral
2020-08-04,1,4,1,4,1,0,0.0,0.0,0,0,0,1,0.0,0,Direct
2020-08-04,11,8,0,4,3,0,0.0,0.0,1,0,0,1,0.0,0,Direct
2020-08-04,1,3,1,2,1,0,0.0,0.0,0,0,0,1,0.0,0,Organic Search
2020-08-04,1,6,1,4,2,0,0.0,0.0,0,0,0,2,0.0,0,Direct
2020-08-04,1,3,1,4,1,0,0.0,0.0,1,0,0,1,0.0,0,Referral
2020-08-04,2,7,0,2,15,0,0.0,0.0,0,1,0,8,0.0,0,Organic Search
2020-08-04,1,9,1,3,2,0,0.0,0.0,0,0,0,2,0.0,0,Organic Search
2020-08-04,1,5,1,2,4,0,0.0,0.0,0,1,0,4,0.0,0,Affiliates
2020-08-04,2,5,0,2,4,0,0.0,0.0,0,0,0,2,0.0,0,Organic Search
2020-08-04,1,10,1,4,6,0,0.0,0.0,0,1,0,6,0.0,0,Referral
2020-08-04,1,5,1,3,2,0,0.0,0.0,0,0,0,2,0.0,0,Referral
2020-08-04,2,6,0,3,2,0,0.0,0.0,1,1,0,1,0.0,0,Organic Search
2020-08-04,1,10,1,3,4,0,0.0,0.0,1,0,0,4,0.0,0,Organic Search
2020-08-04,2,5,0,1,2,0,0.0,0.0,1,0,0,1,0.0,0,Organic Search
2020-08-04,1,5,1,3,2,0,0.0,0.0,0,1,0,2,0.0,0,Organic Search
2020-08-04,1,8,1,4,2,0,0.0,0.0,0,0,0,2,0.0,0,Organic Search
2020-08-04,1,5,1,3,2,0,0.0,0.0,0,0,0,2,0.0,0,Direct
2020-08-04,2,4,0,3,2,0,0.0,0.0,1,0,0,1,0.0,0,Organic Search
2020-08-04,1,6,1,2,1,0,0.0,0.0,0,0,0,1,0.0,0,Affiliates
2020-08-04,2,7,0,3,3,0,0.0,0.0,1,0,0,2,0.0,0,Organic Search
2020-08-04,4,10,0,2,46,0,0.0,0.0,1,0,0,12,0.0,0,Direct
2020-08-04,2,6,0,1,4,0,0.0,0.0,1,0,0,2,0.0,0,Organic Search
2020-08-04,1,9,1,1,2,0,0.0,0.0,0,1,0,2,0.0,0,Paid Search
2020-08-04,1,4,1,4,1,0,0.0,0.0,1,1,0,1,0.0,0,Direct
2020-08-04,2,6,0,3,2,0,0.0,0.0,1,0,0,1,0.0,0,Affiliates
2020-08-04,1,7,1,2,2,0,0.0,0.0,1,0,0,2,0.0,0,Referral
2020-08-04,1,10,1,3,5,0,0.0,0.0,0,0,0,5,0.0,0,Referral
2020-08-04,1,1,1,4,2,1,0.0,0.0,0,1,0,2,0.29,0,Referral
2020-08-04,2,1,0,4,2,1,0.0,0.0,1,1,0,1,0.29,0,Organic Search
2020-08-04,2,1,0,1,2,1,0.0,0.0,1,0,0,1,0.29,0,Organic Search
2020-08-04,1,1,1,2,2,1,0.0,0.0,1,0,0,2,0.29,0,Referral
2020-08-04,1,2,1,2,1,0,0.0,0.0,0,1,0,1,0.0,0,Direct
2020-08-04,1,1,1,4,2,1,0.0,0.0,0,0,0,2,0.29,0,Referral
2020-08-04,2,2,0,4,1,0,0.0,0.0,1,1,0,1,0.0,0,Direct
2020-08-04,1,1,1,4,2,1,0.0,0.0,0,1,0,2,0.29,0,Organic Search
2020-08-04,1,1,1,2,2,1,0.0,0.0,1,1,0,2,0.29,0,Direct
2020-08-04,2,1,0,3,2,1,0.0,0.0,1,0,0,1,0.29,0,Organic Search
2020-08-04,2,1,0,2,2,1,0.0,0.0,1,1,0,1,0.29,0,Organic Search
2020-08-04,1,1,1,3,2,1,0.0,0.0,0,1,0,2,0.29,0,Organic Search
2020-08-04,1,1,1,4,2,1,0.0,0.0,0,1,0,2,0.29,0,Affiliates
2020-08-04,3,1,0,3,1,0,0.0,0.0,1,1,0,1,0.29,0,Affiliates
2020-08-04,1,1,1,2,2,1,0.0,0.0,0,0,0,2,0.29,0,Direct
2020-08-04,1,1,1,2,2,1,0.0,0.0,0,0,0,2,0.29,0,Direct
2020-08-04,1,1,1,4,2,1,0.0,0.0,0,0,0,2,0.29,0,Direct
2020-08-04,1,1,1,4,2,1,0.0,0.0,0,1,0,2,0.29,0,Direct
2020-08-04,1,2,1,2,1,0,0.0,0.0,0,0,0,1,0.0,0,Organic Search
2020-08-04,1,1,1,2,2,1,0.0,0.0,0,0,0,2,0.29,0,Organic Search
2020-08-04,1,1,1,1,2,1,0.0,0.0,0,1,0,2,0.29,0,Organic Search
2020-08-04,11,1,0,4,2,1,0.0,0.0,0,1,0,1,0.29,0,Affiliates
2020-08-04,2,1,0,2,2,1,0.0,0.0,1,0,0,1,0.29,0,Organic Search
2020-08-04,1,1,1,3,2,1,0.0,0.0,0,0,0,2,0.29,0,Direct
2020-08-04,1,1,1,3,2,1,0.0,0.0,0,0,0,2,0.29,0,Direct
2020-08-04,1,1,1,3,2,1,0.0,0.0,0,0,0,2,0.29,0,Direct
2020-08-04,9,1,0,3,2,1,0.0,0.0,1,1,0,1,0.29,0,Organic Search
2020-08-04,1,1,1,2,2,1,0.0,0.0,0,0,0,2,0.29,0,Affiliates
2020-08-04,1,1,1,4,2,1,0.0,0.0,0,0,0,2,0.29,0,Organic Search
2020-08-04,1,2,1,4,1,0,0.0,0.0,1,1,0,1,0.0,0,Affiliates
2020-08-04,1,2,1,4,1,0,0.0,0.0,0,1,0,1,0.0,0,Direct
2020-08-04,1,1,1,2,2,1,0.0,0.0,0,1,0,2,0.29,0,Organic Search
2020-08-04,3,1,0,2,2,1,0.0,0.0,1,1,0,1,0.29,0,Affiliates
2020-08-04,1,2,1,2,1,0,0.0,0.0,0,0,0,1,0.0,0,Direct
2020-08-04,1,1,1,2,2,1,0.0,0.0,0,0,0,2,0.29,0,Organic Search
2020-08-04,1,2,1,3,1,0,0.0,0.0,1,1,0,1,0.0,0,Direct
2020-08-04,1,1,1,1,2,1,0.0,0.0,0,1,0,2,0.29,0,Direct
2020-08-04,2,1,0,4,2,1,0.0,0.0,0,0,0,1,0.29,0,Organic Search
2020-08-04,1,1,1,4,2,1,0.0,0.0,0,0,0,2,0.29,0,Affiliates
2020-08-04,1,1,1,3,2,1,0.0,0.0,0,1,0,2,0.29,0,Referral
2020-08-04,1,1,1,1,2,1,0.0,0.0,1,1,0,2,0.29,0,Referral
2020-08-04,1,1,1,2,2,1,0.0,0.0,0,0,0,2,0.29,0,Organic Search
2020-08-04,1,2,1,3,1,0,0.0,0.0,0,1,0,1,0.0,0,Organic Search
2020-08-04,1,1,1,3,2,1,0.0,0.0,0,0,0,2,0.29,0,Direct
2020-08-04,1,1,1,3,2,1,0.0,0.0,0,1,0,2,0.29,0,Affiliates
2020-08-04,1,1,1,2,2,1,0.0,0.0,0,0,0,2,0.29,0,Referral
2020-08-04,1,1,1,2,2,1,0.0,0.0,0,1,0,2,0.29,0,Organic Search
2020-08-04,2,1,0,3,2,1,0.0,0.0,1,0,0,1,0.29,0,Direct
2020-08-04,1,1,1,2,2,1,0.0,0.0,1,1,0,2,0.29,0,Affiliates
2020-08-04,1,1,1,4,2,1,0.0,0.0,0,0,0,2,0.29,0,Paid Search
2020-08-04,1,1,1,3,2,1,0.0,0.0,0,0,0,2,0.29,0,Paid Search
2020-08-05,1,1,1,7,2,1,0.0,0.0,0,0,0,2,0.93,0,Referral
