ReviewDate,Comment_id,ReviewDesc,ReviewerName,Rating,product_name,Product_ids
2019-02-12,10465,"Delivered Flowers are beautiful. We are happy with your service. Thank you.
",Ankitha,5,BTS Romantic Love,17669
2019-04-30,11523,"the super surprising gift my parents ordered on my birthday.Fantastic
",hemanth,5,"Balloons, You & Pikachu!",34903
2018-12-06,9887,"Super cake with a nice taste.
",Navya,5,BTS Fruit Of Forest,15863
2018-12-26,10202,"Very disappointed with this product. Immediately delivered, first bad surprise, the product was not new. Then, when starting it, it stops after 3 or 4 seconds and the sounds are accompanied by a fairly pronounced mechanical noise.",Vimala,1,BTS Perform My Love,15822
2019-02-02,10433,"I didn’t expect. How beautiful it was! Thanks for explaining my name beautifully.
",Spandana,5,Your Name in Dictionary,17575
2019-06-29,13327,"I love the surprise they made in a fantastic way 
",bindhu,5,Hug Me Balloon Surprise Box,18081
2018-12-18,10116,"Thanks for delivering fresh fruit cake for our special occasion. Good service
",Jaya,5,BTS Fruit Of Forest,6524
2019-01-18,10369,"Thanks for the quick delivery. These magnets are too cute.
",Meghana,5,Magnet Mémoire – Moments in Magnets,17370
2018-12-11,9974,I made the order on 30-04-2018 and paid the value of the product on the same day. It is until today 09-06-2018 (more than a month) The product has not arrived in my residence. I will have to trigger the competent body. ,Ankitha,1,BTS Lemon Blueberry Cake,5832
2019-04-26,11345,"the awesome taste I never tried this before.excellent
",honey,5,BTS Chocolate Fantasy Cake,6752
2019-03-15,10680,"I never ever expect this. I love so much this surprise to my wife. she felts happy. she has never words to say. thank you team
",anthony,5,Avion Joy Ride Surprise,16519
2019-05-31,12432,"i loved it grat gift 
",sudha ,5,Photo Film Book,17507
2019-04-26,11331,"i love that flavour 
",jay,5,BTS Butterscotch delight,15894
2019-05-07,11842,"The gift is super sweet and cuddly soft. Also the volume control is great, it can be set to sleep with (-) very quiet. The slumber light is quite dark, but sufficient. It's better to change a bit too dark than too bright. You can switch between music and natural sounds or even use only the slumber light! That's really great! The pressing of the belly around the last setting to activate again is easy, also for the baby. The sense of the roaring belly that moves does not open up to me, but many babies like that. We would also like to keep it very much, but the electronic unit is apparently too big with motor etc., so that the gift is too heavy to be kept by a baby. We would simply be afraid that the gift falls on the face if our little one gets taken up somehow. Really a pity, because the gift really unites everything we have looked for as a sleep aid (silence, separate light, beautiful song selection, automatic switch off).",soumya,3,BTS Chocolate Delight,17918
2019-11-26,17443,The toy stopped working after 1 week. We even bought batteries in case or but the toy just doesn't want to walk anymore.,Priyanka,1,BTS Choco Velvette Cake,5832
2019-03-21,10710,"I surprised my sister with this cake on her birthday. thank you, team, for good delivery.
",bhargavi,5,BTS Choco Velvette Cake,15928
2019-03-21,10709,"thank you for your delivery. I love the butterscotch flavour. I surprised my brothers with this cake on his birthday
",pooja,5,BTS Butterscotch Tickle,15894
2019-05-20,12058,"My sister loves pikachu. It is the best idea to give surprise my sister.Good work BTS team 
",Maheshwari,5,Pikachu – I Choose You,17354
2019-06-17,13113,"in time superb delivery.super satisfied with the flowers.
",ravali,5,BTS Amezing Carnation Carnival,15853
2019-05-18,12029,"all thing is very nice and I like the gift and all. my boyfriend surprised me
",hari teja,5,Hug Me Balloon Surprise Box,30702
2019-02-22,10529,Well ,Lagnesh,3,Taaffeite Anniversary Surprise,16771
2019-03-28,10806,"such a great event. thank you BTS team. I never expect this type. I felt very happy
",arjun,5,Californium Anniversary Surprise,16969
2018-12-10,9959,"Flowers are extremely super. We are so happy with your service. Thank you.
",Likhitha,5,BTS Charm,15838
2019-07-06,13470,"Such a nice idea, I really wondered with this gift. thank you bookthesurprise
",sahiti,5,Surprise Whatsapp Audio Wishes,18502
2019-05-31,12468,"good frame 
",kavya ,5,You Are My Soymate,17368
2019-04-04,10909," we went to an exciting ride on a special day. we love riding. we enjoyed a lot. Thank you BTS team
",harathi,5,Ride on BMW,5391
2019-03-26,10762,"nice menu and receiving are very good. enjoyed a lot with my husband on his birthday.i surprise to him with this surprise. he likes very much
",swarna kumari,5,Cabana At 5Star,18061
2019-01-10,10323,"I gifted it to my wife she feels very happy. Thanks for the quick delivery.
",Venu,5,Berry Much Love,17364
2019-04-04,10915,"awesome!!! surprise. my son and daughter surprised with this at my retirement. thank you team for all
",prakash,5,Retiral Surprise,35009
2019-02-07,10442,"This cuddle is too cute I like it very much. Nice service with perfect delivery.
",Harika,5,Cuddle Pillow,17352
2019-05-18,12027,"I love the chocolate flavour and heart symbol.Thank you team.
",Mary hasini,5,Heart-Shaped Chocolate Box,17420
2019-01-11,10346,"We loved it. Thanks for the speedy delivery.
",Mandeep Singh,5,Berry Much Love,17364
2019-06-14,12922," .the surprise gifts are very fantastic. I loved it a lot 
",vamshi,5,Photo Film Book,17507
2019-01-18,10369,"Thanks for the quick delivery. These magnets are too cute.
",Meghana,5,Magnet Mémoire – Moments in Magnets,17370
2019-03-27,10798,"I cant share my happiness about this. it is so beautiful and awesome. I love this cabana at home. we enjoyed a lot. thank you team
",sagar,5,Cabana At Home,18117
2018-12-10,9932,"Nice tasty cake with perfect midnight delivery at on-time.
",Harish,5,BTS Butterscotch delight,6032
2019-01-10,10321,"Otti is really sweet and has nice features that help our baby to fall asleep. Unfortunately, the movement is stuck on the stomach! Very sad, I would not have thought that such a product would break so quickly. Would like to complain, but I find here no way.",Kotesh,3,You Are My Marvel – The Marvelous Two,17359
2019-05-28,12335,"I had a problem in the form of payment, according to my parents, the card was ""cloned"" and appeared another value, with that I had to cancel the card, it was not a pleasant situation. ",prakash,3,Delightful Father’s Day Surprise,18359
2019-11-27,17696,"Such a nice gift. I loved it.
",Priyanka,5,You Are My Marvel – The Marvelous Two,17359
2019-06-01,12514,"great experience superb day . 
",kavitha ,5,Become a Pilot for a Day,18196
2019-11-27,17695,"I have request problems. The partner does not respond, sends wrong request and does not return. ",Priyanka,1,Pikachu – I Choose You,17354
2019-06-07,12679,"excellent .i love the surprise gift .
",goutham,5,Pikachu – I Choose You,17354
2018-12-10,9936,"Thanks for delivering such a beautiful designer cake. Good timing
",Akshara,5,BTS Heart Chocolate Cake,18282
2019-04-26,11345,"the awesome taste I never tried this before.excellent
",honey,5,BTS Chocolate Fantasy Cake,5932
2019-01-05,10304,"Thanks for the quick delivery and the set was awesome.
",Ashok,5,Couple Personalized Pillow Set,17748
2019-07-08,13499,"MY LOVER WAS SO HAPPY TO RECEIVE THE GIFT .HE LOVED IT .THANKS TO BTS
",PRAKASH,5,Love Proposal Through App,18504
2019-11-27,17858,"Wonderful surprise gift in the form of chocolate for your loved one
",Priyanka,5,I Love You Chocolate,17425
2019-02-11,10452,"NIce service. Thanks for delivering perfectly at midnight.
",Sankar,5,BTS Heart Shaped Black Forest Cake,6524
2019-04-26,11339,"i love chocolate cake its simply superb
",anu,5,BTS Dark Chocolate Magic Cake,18282
2019-04-24,11210," I can’t wait to come up with another event to get our next cake from bts.
",gouwry,5,Gem Topped Vanilla Cake,5932
2018-12-21,10186,"I wanted to say Thank you for the delicious birthday cake you made for my wife’s birthday last Saturday. She loved it. Thank you
",Lochan,5,BTS Butterscotch delight,6134
2018-12-10,9957,"Thanks for delivering those fresh and pretty flowers to us.
",Raj,5,BTS Beautiful Pink Combination,17141
2021-03-26,38879,"Awesome services.. I loved it thank you bookthesurprise.
",chandler bing,5,Osmium Birthday Surprise,18984
2019-03-02,10594,"Really yummy and fresh cake recieved. Actually i really enjoyed that’s i am recommending this by telling my experience. Worthable
",pragnath,5,BTS Choco Velvette Cake,15928
2019-01-11,10345,"I gifted it to my husband he feels so happy. It looks really cool. Thanks for fast delivery.
",Dhruthi,5,Dead Cool – Chilling In Love,17362
2019-03-26,10760,"I surprise my parents with this surprise on my fathers birthday. I felt it is one of the most memorable day to them. very beautiful video on my parent’s journey
",rakesh,5,Make Your Home – A Theater,17977
2018-12-11,9991,"We were very very happy with your services.
",Nehanth,5,BTS Chocolate Fantasy Cake,5982
2019-04-30,11486,He’s much bigger than I originally thought he would be! My daughter seems to like it ok but I’m not sure he was worth the amount of money. I’ve already had to replace the batteries and she’s only two months old - I don’t even use it every night! The snoring is a little creepy with the stomach movement but my daughter likes the heartbeat sound with the lighted belly most. I think if the price point was a little lower it would definitely be worth it.,kishore,4,Taste The Darkness(The Secret Supper),22156
2019-11-26,17321,"It was a beautiful surprise
",Priyanka,5,Pop Me Balloon Surprise,33683
2019-04-29,11450,"well, I surprised with the gift. The different style to wish
",jash,5,Pop Me– I Love You Gift,34144
2019-05-03,11634,They only delivered one! Terrible ,sandeep ,2,Dedicate A Tree –  Go Green in Love!,18316
2019-05-18,12014,"Lot of meaning in the red heart symbol.It is looking very beautiful and lovely. I surprised my loved once with this pillow
",janes,5,Cuddle Pillow,17352
2019-02-25,10552,"Very good service…We like this a lot…It was the best balloon surprise for me.
",Priyanka,5,Open Me – Anniversary Surprise,22869
2019-02-12,10476,"He is very sweet, yet a little loud to put him right next to a baby.",Jithendra,4,BTS A BIG Affection N Love,17686
2019-06-27,13256," .the surprise gifts are very fantastic nicely designed. I loved it a lot .
",raghava,5,You Are My Soymate,17368
2019-05-02,11602,"the surprise party was very fine . The cake was very good, and they surprised with balloons and greeting cards and many more…
",nickil,5,Retiral Surprise,35009
2019-06-07,12671,"It was a surprise to my loved one and she liked a lot…thanks
",uma,5,Berry Much Love,17364
2019-06-14,12878,"The car ride was fabulous. You are really high up. thanks !!
",shiva,5,Ride on Porsche,5433
2018-12-12,10006,"The description of the product was wrong and I could not use the product, I asked for cancellation for 15 days and still has not gotten ",Srinu,1,BTS Butterscotch delight,15894
2018-12-11,9972,"I wanted to thank you for the beautiful and delicious cake that you made for our wedding anniversary.
",Surendra,5,BTS Chocolate Delight,5832
2019-01-11,10347,"This was too beautiful. We love it. Thanks for the quick delivery.
",Sowmya,5,You Are My Soymate,17368
2019-05-31,12402,"nice super i  love this fame it was excellent 
",raghava ,5,Name A Star,17753
2019-04-25,11273,"such great idea. thge cake was very tasty.superb
",sunny,5,Germanium Birthday Surprise,15964
2019-11-26,17210,"Really happy with the surprise.
",Priyanka,5,Plutonium Anniversary Surprise,16561
2019-05-04,11700," the fridge magnets are super  .and the photo designs are also super.
",geethika,5,Be Mine Always And Forever,22936
2018-12-06,9879,"WOW.So tasty cake.Thanks for the team.
",Akshay,5,BTS Butterscotch delight,6032
2019-04-25,11307,So far I have not received and I'm already paying ,anshul,1,The Lazer Game,34145
2019-04-22,11107," A Simple Cake was great to work with and the cakes are delicious! Our wedding cake looked exactly like the one we’d picked out on the site and was budget friendly vs many of the other wedding cake bakeries in NYC!
",kavya,5,Supreme White Delicacy,5932
2019-02-12,10469,"Thanks for delivering Fresh flowers. Nice bouquet.
",Reshma,5,BTS A True Hug,17651
2021-03-26,38910,"Best Party makers i have ever seen obviously the best one
",Mahesh babu,5,Iridium Birthday Surprise,34194
2019-06-10,12758,"Very good experience was amazing. Recommended experience. Thanks a lot 
",varsha,5,Become a Pilot for a Day,18196
2019-11-26,17227,"The surprise was really worth.
Happy with the surprise.
",Priyanka,5,Surprise For The Chaddie-Buddies,18557
2019-02-18,10486,"Well Prepared. Thanks for delivering same day.
",Ashwitha,5,BTS Blueberry Cake,6752
2019-02-11,10460,"I love this cake a lot. Nice customer service.
",Sameer,5,BTS Dark Chocolate Magic Cake,6752
2019-07-08,13497,"IT WAS EXCELLENT .MORE THAN EXPECTED .THANKS TO BTS .
",JASHWANTH,5,Gift A Mini Biopic,18500
2019-11-27,17766,"Fantastic surprise gift
",Priyanka,5,Certify Awee – dorable Sibling,17370
2019-02-12,10462,You sell and when we have a problem as in my case they have contact with the partner. They push the problem. I bought and paid for 2 units and I receive only 1 ,Sampath,1,BTS Charming Red Roses,15822
